id,text,category
1606580,LAPTOP LENOVO THINKPAD L480  UNIDAD,LAPTOP
1606581,ALL IN ONE LENOVO THINKCENTRE M820Z I5/8GB  UNIDAD,ALL IN ONE
1608665,LAPTOP - GAMA 3 UNIDAD,LAPTOP
1607332,DESKTOP HP PRODESK 400 G5 4QQ19LT CTO1 / 3 AÑOS DE GARANTIA ON SITE  UNIDAD,DESKTOP
1607387,LAPTOP HP PROBOOK 440 G6 6FU31LT CTO1 / 16GB / HDD 1TB +SSD M.2 240GB / 1 AÑO DE GARANTIA UNIDAD,LAPTOP
1596213,DESKTOP C-RAM HYPER CORE I5 8VA SSD + WIN 10 PRO   UNIDAD,DESKTOP
1587929,DESKTOP LENOVO THINKCENTRE M720Q I7 8700T 4GB 1TB W10P TINY UNIDAD,DESKTOP
1583210,ALL IN ONE LENOVO THINKCENTRE M820Z I5_8600 8G 500 W10P UNIDAD,ALL IN ONE
1608756,DESKTOP LENOVO THINKCENTRE M710 SFF I3/4GB  ARRIENDO 36 MESES,DESKTOP
1607369,LAPTOP HP PROBOOK 450 G6 6DH47LT / 1 AÑO DE GARANTIA UNIDAD,LAPTOP
1607375,LAPTOP HP PROBOOK 440 G6 6FT76LT / 1 AÑO DE GARANTIA UNIDAD,LAPTOP
1608668,DESKTOP - GAMA 3 CON PANTALLA UNIDAD,DESKTOP
1599953,DESKTOP HP Z8 G4 3JM98LA  UNIDAD,DESKTOP
1600088,DESKTOP HP ELITEDESK 705 G4  UNIDAD,DESKTOP
1607367,LAPTOP HP PROBOOK 450 G6 6DH48LT / 1 AÑO DE GARANTIA  UNIDAD,LAPTOP
1594643,LAPTOP LENOVO V330-14ISK I3 4G 1T FREE-DOS (81AY001BCL) UNIDAD,LAPTOP
"1610221,""LAPTOP HP 240 G6 14"""". INTEL CORE I5-8250U. 4GB. 1TB HDD. INTEL UHD 620. WINDOWS 10 PRO UNIDAD"",LAPTOP"
1609635,DESKTOP LENOVO V530S SFF I5 UNIDAD,DESKTOP
1608745,LAPTOP LENOVO THINKPAD L480 I5/8GB/1TB ARRIENDO 36 MESES,LAPTOP
1594518,ALL IN ONE DELL OPTIPLEX 5260 AIO/ I5-8600/ 16GB/ 512GB SSD/ WIN 10 PRO/ GARANTIA 3 AÑOS UNIDAD,ALL IN ONE
1594526,ALL IN ONE DELL OPTIPLEX 7460 AIO/ I5-8600/ 8GB/ 512GB SSD/ WIN 10 PRO/ GARANTIA 3 AÑOS UNIDAD,ALL IN ONE
1597247,LAPTOP HP PROBOOK 645 G4 4XM63LA  UNIDAD,LAPTOP
1610461,DESKTOP C-RAM AMD RYZEN 5 2400G SSD  UNIDAD,DESKTOP
1600736,ALL IN ONE DELL OPTIPLEX 7460 AIO/ INTEL CORE I7-8700/ 16GB/ 1TB/ WIN 10 PRO ARRIENDO 36 MESES,ALL IN ONE
1597804,LAPTOP LENOVO THINKPAD X280 8G 512 W10P (20KES3CJ00) ARRIENDO 36 MESES,LAPTOP
1582091,DESKTOP LANIX HXG8-I3WM UNIDAD,DESKTOP
1608664,LAPTOP - GAMA 2 UNIDAD,LAPTOP
1607345,LAPTOP HP 240 G7 6GJ49LT / 1 AÑO DE GARANTIA UNIDAD,LAPTOP
1531970,LAPTOP DELL PRECISION MOBILE 7520/ INTEL CORE I5-7440HQ/ 8GB RAM/ 512GB SSD/ WIN 10 PRO UNIDAD,LAPTOP
1608758,DESKTOP LENOVO M710 SFF I3 UNIDAD,DESKTOP
"1582430,""DESKTOP HP PRODESK 400 G5 SFF MONITOR 20.7"""" ARRIENDO 36 MESES"",DESKTOP"
"1597527,""ALL IN ONE HP PROONE 400 G4 23.8""""  UNIDAD"",ALL IN ONE"
1580153,DESKTOP LANIX S601G8-I5W UNIDAD,DESKTOP
1580143,ALL IN ONE LANIX AIOG8-I7W-16 UNIDAD,ALL IN ONE
1547476,DESKTOP HP 400 G4 SFF UNIDAD,DESKTOP
1607674,DESKTOP ARTEC NETANYA I5 9NA CPU  UNIDAD,DESKTOP
"1582445,""DESKTOP HP Z4 G4 WORKSTATION  MONITOR 23"""" ARRIENDO 36 MESES"",DESKTOP"
1607361,LAPTOP HP 245 G7 6LM84LT / 1 AÑO DE GARANTIA UNIDAD,LAPTOP
1596719,DESKTOP DELL PRECISION 3430 SFF/ XEON E-2124G/ 8GB/ 256GB SSD/ WIN 10 PRO/ GARANTIA 3 AÑOS UNIDAD,DESKTOP
1607346,LAPTOP HP 240 G7 6MF09LT / 1 AÑO DE GARANTIA  UNIDAD,LAPTOP
1599828,LAPTOP LENOVO THINKPAD X260 ULTRABOOK I5  UNIDAD,LAPTOP
1597785,DESKTOP LENOVO THINKSTATION P330 I7-8700 W10 (30C8S1FM00) UNIDAD,DESKTOP
1594471,LAPTOP LENOVO THINKPAD X280 I7 8G 512G W10P (20KEA0JSCL) UNIDAD,LAPTOP
1597784,DESKTOP LENOVO V530S I5-8400 8GB 1TB HDD (10TYS1CV00) UNIDAD,DESKTOP
1521917,LAPTOP HP ELITEBOOK X360 1030 G2 ENERGY STAR UNIDAD,LAPTOP
1594455,DESKTOP LENOVO THINKCENTRE M720S I5-8400 8G 1TB W10P SFF (10SUA023CS) UNIDAD,DESKTOP
1608667,DESKTOP - GAMA 2 SIN PANTALLA UNIDAD,DESKTOP
"1596218,""DESKTOP C-RAM SAVAGE CORE I7 8VA SSD MONITOR 22""""   UNIDAD"",DESKTOP"
1609622,LAPTOP LENOVO V330-14IKB I5-8250U/4GB  UNIDAD,LAPTOP
1608754,ALL IN ONE LENOVO THINKCENTRE M820Z I7-8700   UNIDAD,ALL IN ONE
1587016,DESKTOP ARTEC GOLAN M20 UNIDAD,DESKTOP
1607371,LAPTOP HP PROBOOK 430 G6 6DB76LT / 1 AÑO DE GARANTIA UNIDAD,LAPTOP
1607746,DESKTOP ARTEC NETANYA I5 9NA SILVER SS480 M20  UNIDAD,DESKTOP
1607360,LAPTOP HP 240 G7 6MF23LT / 1 AÑO DE GARANTIA UNIDAD,LAPTOP
1607372,LAPTOP HP PROBOOK 430 G6 6DB76LT CTO / HDD 1TB +SSD M.2 240GB / 1 AÑO DE GARANTIA UNIDAD,LAPTOP
1610251,LAPTOP HP PROBOOK 450 G6 6DH48LT CTO1  UNIDAD,LAPTOP
1580156,DESKTOP LANIX S601G8-I5WM-8 UNIDAD,DESKTOP
1607363,LAPTOP HP 250 G7 6KB10LT / 1 AÑO DE GARANTIA UNIDAD,LAPTOP
1568315,DESKTOP ARTEC NETANYA I5 8VA GOLD  480SSD-WP-2G UNIDAD,DESKTOP
1607739,DESKTOP ARTEC NETANYA I5 9NA SILVER M20  UNIDAD,DESKTOP
1568159,ALL IN ONE HP 200 G3 AIO ARRIENDO 36 MESES,ALL IN ONE
1518279,DESKTOP DELL PRECISION TOWER 3620 INTELCORE I5-7500/ 16GB/ 256 SSD/ WIN10 UNIDAD,DESKTOP
1610193,LAPTOP HP 240 G7 6MF09LT CTO  UNIDAD,LAPTOP
1596742,LAPTOP DELL PRECISION 7530/ INTEL CORE I7-8850H/ 8GB/ 256GB SSD/ WIN 10 PRO/ GARANTIA 3 AÑOS UNIDAD,LAPTOP
1597043,DESKTOP HP PRODESK 400 G3 SFF I3  UNIDAD,DESKTOP
1597039,LAPTOP LENOVO THINKPAD T470 I5/8GB/256GB  ARRIENDO 36 MESES,LAPTOP
1555472,DESKTOP ARTEC NETANYA I7 8VA PLUS  WP-4G UNIDAD,DESKTOP
"1610462,""DESKTOP C-RAM AMD RYZEN 5 2400G SSD MONITOR 22""""   UNIDAD"",DESKTOP"
1607032,DESKTOP DELL OPTIPLEX 7060 SFF/ I7-8700/16GB/1TB/ VGA/ NOWIFI/ WIN 10 PRO/ 3 AÑOS DE GARANTIA UNIDAD,DESKTOP
1568053,ALL IN ONE HP 1000 G1 3SA44LA INTEL CORE I7-6700T 2.8GHZ.35W CPU UNIDAD,ALL IN ONE
1607384,LAPTOP HP PROBOOK 440 G6 6FU31LT / 1 AÑO DE GARANTIA UNIDAD,LAPTOP
1607228,LAPTOP DELL LATITUDE 3490/ I5-8250U/ 8GB/ 500GB/ WIN 10 PRO/ FINGERPRINT/ 1 AÑO DE GARANTIA  UNIDAD,LAPTOP
1610246,LAPTOP HP PROBOOK 450 G6 6DH47LT CTO1  UNIDAD,LAPTOP
1596221,DESKTOP C-RAM SAVAGE CORE I7 8VA SSD + WIN 10 PRO    UNIDAD,DESKTOP
1582093,DESKTOP LANIX HXG8-I5-8 UNIDAD,DESKTOP
1611357,LAPTOP HP PROBOOK 430 G6 I3  UNIDAD,LAPTOP
1597794,ALL IN ONE LENOVO THINKCENTRE M820Z I5-8400 8G 500 W10P (10SDS0AT00) ARRIENDO 36 MESES,ALL IN ONE
1597796,LAPTOP LENOVO THINKPAD T480 8G 256 W10P (20L6SBXU00) UNIDAD,LAPTOP
1593947,ALL IN ONE LENOVO THINKCENTRE  AIO M810Z ARRIENDO 36,ALL IN ONE
1608729,LAPTOP HP ELITEBOOK 840 G5 I5-8250U  ARRIENDO 36 MESES,LAPTOP
1599956,DESKTOP HP Z4 G4 4RU20LA  UNIDAD,DESKTOP
1607229,ALL IN ONE DELL OPTIPLEX 5260 AIO 21.5 FHD/ I5-8400/ 8GB/ 500GB/ DVD USD SLIM/ W10 PRO  UNIDAD,ALL IN ONE
1599843,ALL IN ONE LENOVO THINKCENTRE M820Z I5/8GB  ARRIENDO 24 MESES,ALL IN ONE
1607366,LAPTOP HP PROBOOK 450 G6 6DH48LT CTO  / HDD 1TB +SSD M.2 240GB / 1 AÑO DE GARANTIA UNIDAD,LAPTOP
1580166,DESKTOP LANIX S601G8-I7WM-16 UNIDAD,DESKTOP
"1609102,""DESKTOP HP PRODESK 400 G5 I5 + MONITOR 20.7"""" + OFFICE 2019  UNIDAD"",DESKTOP"
1615198,DESKTOP DELL OPTIPLEX 3060 MICRO INTEL CORE I7-8700T UNIDAD,DESKTOP
1596722,DESKTOP DELL PRECISION 3630T/ XEON E-2136/ 16GB/ 512GB SSD + 1TB/ WIN 10 PRO/ GARANTIA 3 AÑOS UNIDAD,DESKTOP
1607758,DESKTOP ARTEC NETANYA I5 9NA SILVER M22-WPOF9  UNIDAD,DESKTOP
"1610220,""LAPTOP HP 15.6"""". INTEL CORE I5-9300H. 8GB. 256GB SSD M.2. NVIDIA GEFORCE GTX 1050. WINDOWS 10 UNIDAD"",LAPTOP"
1584596,DESKTOP DELL OPTIPLEX 3060 MICRO / INTEL CORE I5-8500T / 4GB RAM / 500GB / WIN 10 PRO.. UNIDAD,DESKTOP
1607745,DESKTOP ARTEC NETANYA I5 9NA SILVER SS480 CPU  UNIDAD,DESKTOP
1607044,LAPTOP DELL VOSTRO 5481 14” FHD/ I5-8265U/ 8GB/ 256GB SSD/ WIN 10 PRO/ 1 AÑO DE GARANTIA UNIDAD,LAPTOP
"1607039,""LAPTOP DELL LATITUDE 3500 15.6"""" HD/ INTEL CORE I5-8265U/ 8GB/ 1TB/ 1 AÑO DE GARANTIA UNIDAD"",LAPTOP"
1607034,LAPTOP DELL LATITUDE 3400 14” HD/ INTEL CORE I5-8265U/ 8GB/ 256GB SSD/ 1 AÑO DE GARANTIA UNIDAD,LAPTOP
1597961,LAPTOP HP PROBOOK 645 G4 AMD RYZEN 5 PRO 2500U  UNIDAD,LAPTOP
1607019,DESKTOP DELL OPTIPLEX 3060 MICRO/ I5-8500T/ 4GB DDR4/ 500GB/ WIN 10 PRO / NOWIFI/ VGA UNIDAD,DESKTOP
1596759,LAPTOP LENOVO THINKPAD T480 R. I7-8650U 16G SSD 512 W10P UNIDAD,LAPTOP
"1596226,""DESKTOP C-RAM SAVAGE CORE I7 8VA SSD MONITOR 22"""" + WIN 10 PRO   UNIDAD"",DESKTOP"
1616346,DESKTOP DELL OPTIPLEX 3060 SFF/ I7-8700/ 8GB/ 1TB/ WIN 10 PRO   UNIDAD,DESKTOP
1531002,DESKTOP DELL PRECISION T5810 INTEL XEON E5-1607V4/16GB/360GBSSD UNIDAD,DESKTOP
1521066,LAPTOP LENOVO B40-80 I5/4GB/1TB/FREE ARRIENDO 24 MESES,LAPTOP
1607362,LAPTOP HP 250 G7 6KZ55LT / 1 AÑO DE GARANTIA UNIDAD,LAPTOP
1607035,LAPTOP DELL LATITUDE 3400 14” HD/ INTEL CORE I5-8265U/ 8GB/ 1TB/ 1 AÑO DE GARANTIA UNIDAD,LAPTOP
1607386,LAPTOP HP PROBOOK 440 G6 6FU31LT CTO / HDD 1TB +SSD M.2 240GB / 1 AÑO DE GARANTIA UNIDAD,LAPTOP
1555470,DESKTOP ARTEC NETANYA I7 8VA GOLD WPOF2 UNIDAD,DESKTOP
1607047,DESKTOP DELL PRECISION 3430 SFF/ XEON E-2174G/ 32GB/ 512GB SSD/ P1000/ P2719H/ WIN 10 PRO UNIDAD,DESKTOP
1594478,LAPTOP LENOVO THINKPAD T480 I5-8250U 8GB 500GB HD W10 UNIDAD,LAPTOP
1608734,ALL IN ONE HP PROONE 400 G4 I7-8700T UNIDAD,ALL IN ONE
1607116,DESKTOP LANIX HXG8-I5M-8  UNIDAD,DESKTOP
1607374,LAPTOP HP PROBOOK 430 G6 6DB76LT CTO1 / 16GB / HDD 1TB +SSD M.2 240GB / 1 AÑO DE GARANTIA UNIDAD,LAPTOP
1596761,LAPTOP LENOVO THINKPAD P52 64G 1TB W10P UNIDAD,LAPTOP
1547488,DESKTOP HP 280 G2 SFF UNIDAD,DESKTOP
1567954,LAPTOP HP ZBOOK 15V G5 4TE83LA UNIDAD,LAPTOP
1610217,LAPTOP HP ZBOOK STUDIO G5 4VY25LA  UNIDAD,LAPTOP
1580244,ALL IN ONE HP PROONE 400 G4 I7 ARRIENDO 36 MESES,ALL IN ONE
1587047,DESKTOP DELL OPTIPLEX 5260 AIO ARRIENDO 36 MESES,DESKTOP
1596775,LAPTOP DELL LATITUDE 3590/ I5-8250U/ 8GB/ 1TB/ WIN 10 PRO/ 1 AÑO DE GARANTIA UNIDAD,LAPTOP
1607378,LAPTOP HP PROBOOK 440 G6 6FT76LT CTO1 / 16GB / HDD 1TB +SSD M.2 240GB / 1 AÑO DE GARANTIA UNIDAD,LAPTOP
1615091,LAPTOP DELL PRECISION MOBILE 5520 / CORE I7-6820HQ/32GB RAM/1TB SSD /WIN10 PRO UNIDAD,LAPTOP
1610197,LAPTOP HP 240 G7 6FU29LT  UNIDAD,LAPTOP
1568169,DESKTOP HP 280 G3 SFF ARRIENDO 36 MESES,DESKTOP
1594520,ALL IN ONE DELL OPTIPLEX 5260 AIO/ I7-8700/ 16GB/ 512GB SSD/ WIN 10 PRO/ GARANTIA 3 AÑOS UNIDAD,ALL IN ONE
1585235,DESKTOP ZOTAC CI329 UNIDAD,DESKTOP
1608746,DESKTOP LENOVO THINKSTATION P330- SFF  UNIDAD,DESKTOP
1599147,LAPTOP HP ELITEBOOK 840 G5  UNIDAD,LAPTOP
1610196,LAPTOP HP 240 G7 6GJ38LT CTO  UNIDAD,LAPTOP
1618774,DESKTOP EBOX-CRECIC I3 4GB 1TB FREEDOS S/MON    UNIDAD,DESKTOP
1599149,ALL IN ONE HP ELITEONE 800 G4 AIO  UNIDAD,ALL IN ONE
1607352,LAPTOP HP 240 G7 6GJ38LT / 1 AÑO DE GARANTIA UNIDAD,LAPTOP
1600071,LAPTOP HP ZBOOK 14U G5 1-1-0  UNIDAD,LAPTOP
1580154,DESKTOP LANIX S601G8-I5W-8 UNIDAD,DESKTOP
1618924,LAPTOP ACER A515-52-76SR  UNIDAD,LAPTOP
1583204,ALL IN ONE LENOVO V530-24ICB I5 8400T 4G 1TB W10P UNIDAD,ALL IN ONE
1538004,ALL IN ONE HP PROONE 600 G3 I7/16GB/1TB UNIDAD,ALL IN ONE
1618922,LAPTOP ACER A515-52-58QU  UNIDAD,LAPTOP
1610463,DESKTOP C-RAM AMD RYZEN 5 2400G SSD + WIN 10 PRO  UNIDAD,DESKTOP
1608733,ALL IN ONE HP PROONE 400 G4 I5-8500   UNIDAD,ALL IN ONE
1568317,DESKTOP ARTEC NETANYA I5 8VA SILVER 480SSD-M22-WP-2G UNIDAD,DESKTOP
1607330,DESKTOP HP PRODESK 400 G5 4QP98LT CTO / 3 AÑOS DE GARANTIA ON SITE  UNIDAD,DESKTOP
1610201,LAPTOP HP 245 G7 6MZ85LT  UNIDAD,LAPTOP
1607046,DESKTOP DELL PRECISION 3430 SFF/ I7-8700/16GB/256GB SSD + 1TB/ NVIDIA QUADRO P620/ WIN 10 PRO UNIDAD,DESKTOP
1608666,DESKTOP - GAMA 2 CON PANTALLA UNIDAD,DESKTOP
1594451,ALL IN ONE LENOVO THINKCENTRE M920Z I7-8700T 8G 1TB W10P (10S7A000CS) UNIDAD,ALL IN ONE
1594457,DESKTOP LENOVO THINKCENTRE M720Q INTEL COFFEELAKE B360 ES TINY R (10T8A033CS) UNIDAD,DESKTOP
1607686,DESKTOP ARTEC NETANYA I5 9NA M20  UNIDAD,DESKTOP
1551831,LAPTOP LENOVO THINKPAD X270 I5-7200U UNIDAD,LAPTOP
1596765,LAPTOP DELL LATITUDE 3490/ I3-8130U/ 4GB/ 128GB SSD/ WIN 10 PRO/ 1 AÑO DE GARANTIA UNIDAD,LAPTOP
1607377,LAPTOP HP PROBOOK 440 G6 6FT76LT CTO / 8GB / HDD 1TB +SSD M.2 240GB / 1 AÑO DE GARANTIA UNIDAD,LAPTOP
1623921,LAPTOP LENOVO V330-14IKB I3 4GB 1TB W10H 81B00139CL  UNIDAD,LAPTOP
1596726,DESKTOP DELL PRECISION 7820T/ XEON GOLD 5122 X2/ 64GB/512GB SSD X2/ WIN10PRO/ GARANTIA 3 AÑOS UNIDAD,DESKTOP
1596773,LAPTOP DELL LATITUDE 3490/ I7-8550U/ 16GB/ 256GB SSD/ WIN 10 PRO/ 1 AÑO DE GARANTÍA UNIDAD,LAPTOP
1599392,DESKTOP MINIBOX INDUSTRIAL FANLESS DF PRO 5 1 TB HDD  UNIDAD,DESKTOP
1618921,LAPTOP ACER A515-52-577K  UNIDAD,LAPTOP
1618773,DESKTOP EBOX-CRECIC I5 4GB 1TB FREEDOS S/MON    UNIDAD,DESKTOP
1594522,ALL IN ONE DELL OPTIPLEX 5260/ TOUCH/ I7-8700/ 16GB/ 1TB SSD/ WIN 10 PRO/ GARANTIA 3 AÑOS UNIDAD,ALL IN ONE
1623928,LAPTOP LENOVO TP T490 I5 16G 512GB SSD 10P  UNIDAD,LAPTOP
1609204,LAPTOP DELL LATITUDE 5491- INTEL CORE I7-8850H PROCESSOR  ARRIENDO 36 MESES,LAPTOP
1609206,LAPTOP DELL LATITUDE 3490 INTEL CORE I5-8250U  ARRIENDO 36 MESES,LAPTOP
1609197,DESKTOP DELL OPTIPLEX 5260 AIO-INTEL CORE I5-8500 ARRIENDO 36 MESES  ARRIENDO 36 MESESS,DESKTOP
1580158,DESKTOP LANIX S601G8-I7-16 UNIDAD,DESKTOP
1623923,LAPTOP LENOVO TP T490 I7 16G 512GB SSD 10P  UNIDAD,LAPTOP
"1610464,""DESKTOP C-RAM AMD RYZEN 5 2400G SSD MONITOR 22"""" + WIN 10 PRO  UNIDAD"",DESKTOP"
1597562,ALL IN ONE DELL OPTIPLEX 7460/ I7-8700/ 16GB/ GTX1050/ SSD256-HDD1TB/ W10PRO   UNIDAD,ALL IN ONE
"1610219,""LAPTOP HP 15.6"""". INTEL CORE I5-8265U. 8GB. 256GB SSD M.2. NVIDIA GEFORCE GTX 1050. WINDOWS 10 HOME  "",LAPTOP"
1609494,DESKTOP LENOVO THINKCENTRE M720 TINY 8GB 256GB W10P + MONITOR THINKVISION S22E UNIDAD,DESKTOP
1540386,DESKTOP HUAWEI FUSIONACCES THIN CLIENT ST5110 UNIDAD,DESKTOP
1600725,ALL IN ONE DELL OPTIPLEX 7460 AIO/ INTEL CORE I5-8500/ 8GB/ 500GB/ WIN 10 PRO ARRIENDO 36 MESES,ALL IN ONE
1594529,ALL IN ONE DELL OPTIPLEX 7460 AIO/ I7-8700/ 8GB/ 512GB SSD/ WIN 10 PRO/ GARANTIA 3 AÑOS UNIDAD,ALL IN ONE
1607041,DESKTOP DELL VOSTRO 3470 SFF/ I5-8400/ 4GB/ 1TB/ WIN 10 PRO/ 1 AÑO DE GARANTIA UNIDAD,DESKTOP
1623912,LAPTOP LENOVO THINKPAD L490 I7 8GB 1TB W10P 20Q6S10800  UNIDAD,LAPTOP
1618929,ALL IN ONE ACER C22-865-CD11   UNIDAD,ALL IN ONE
1594458,DESKTOP LENOVO THINKCENTRE M720Q INTEL COFFEELAKE B360 ES TINY R (10T8A034CS) UNIDAD,DESKTOP
1611057,DESKTOP SUMATEC I7-8700K 32GB 250GB SSD 1TB GTX 1080TI 700W TECLADO Y MOUSE  UNIDAD,DESKTOP
1618406,LAPTOP LENOVO THINKPAD T490S  UNIDAD,LAPTOP
1580145,DESKTOP LANIX S601G8-I3 UNIDAD,DESKTOP
1618914,LAPTOP ACER AN515-42-R7F2  UNIDAD,LAPTOP
1610459,DESKTOP C-RAM AMD RYZEN 3 2200G SSD + WIN 10 PRO  UNIDAD,DESKTOP
1607043,DESKTOP DELL VOSTRO 3470 SFF/ I3-8100/ 4GB/ 1TB/ UBUNTU/ 1 AÑO DE GARANTIA UNIDAD,DESKTOP
1568316,DESKTOP ARTEC NETANYA I5 8VA GOLD  480SSD-M22-2G UNIDAD,DESKTOP
1594534,ALL IN ONE DELL OPTIPLEX 7760 AIO/ I7-8700/ 8GB/ 500GB/ WIN 10 PRO/ GARANTIA 3 AÑOS UNIDAD,ALL IN ONE
1628878,DESKTOP HP PRODESK 600 G3 SFF  UNIDAD,DESKTOP
"1628926,""LAPTOP DELL LATITUDE 3301/ 13.3"""" HD / I5-8265U/ 8GB/ 256GB SSD/ 1 AÑO DE GARANTÍA  UNIDAD"",LAPTOP"
1599826,LAPTOP LENOVO N22 CHROMEBOOK  UNIDAD,LAPTOP
1610236,LAPTOP LENOVO THINKPAD X280 I5 20KES97T00  UNIDAD,LAPTOP
1628383,LAPTOP DELL VOSTRO 3480 / INTEL CORE I5-8265U / 8GB / 1TB/WIN 10 PRO/ GARANTIA 1 AÑO  UNIDAD,LAPTOP
"1628931,""LAPTOP DELL LATITUDE 3400/ 14.0"""" HD/ I3-8145U/ 8GB/ 500GB/ 1 AÑO DE GARANTIA  UNIDAD"",LAPTOP"
1623930,LAPTOP LENOVO TP X390 I7 16G 512GB SSD 10P  ADP  UNIDAD,LAPTOP
1567953,LAPTOP HP ZBOOK 15V G5 4WZ83LA UNIDAD,LAPTOP
1607045,LAPTOP DELL VOSTRO 5481 14” FHD/ I5-8265U/ 4GB/ 1TB/ WIN 10 PRO/ 1 AÑO DE GARANTIA UNIDAD,LAPTOP
1565510,DESKTOP SICOT INTEL PENTIUM UNIDAD,DESKTOP
1607354,LAPTOP HP 240 G7 6FU25LT / 1 AÑO DE GARANTIA UNIDAD,LAPTOP
1618915,LAPTOP ACER A515-52-77C1  UNIDAD,LAPTOP
1600066,LAPTOP HP ZBOOK 15V G5  UNIDAD,LAPTOP
1587954,DESKTOP DELL PRECISION 7920/2X XEON 6148/192GB/1X2T/2X SSD 1T/MONIT. ARRIENDO 36 MESES,DESKTOP
1587956,LAPTOP DELL WS PRECISION 7720/I5-7440HQ/16G/1TB SSD/WIN/MONIT. ARRIENDO 36 MESES,LAPTOP
1629134,LAPTOP HP ZBOOK 15V G5-8DS97LA  UNIDAD,LAPTOP
1607349,LAPTOP HP 240 G7 6FU30LT / 1 AÑO DE GARANTIA UNIDAD,LAPTOP
1628937,ALL IN ONE DELL OPTIPLEX 5270 AIO/ I5-9600/1TB HDD/ WIN10 PRO/ DVD / 3 AÑOS DE GARANTIA  UNIDAD,ALL IN ONE
1618772,DESKTOP EBOX-CRECIC I7 4GB 1TB FREEDOS S/MON    UNIDAD,DESKTOP
1623929,LAPTOP LENOVO V145-15AST A6 4G 500HDD 10H  UNIDAD,LAPTOP
1623925,LAPTOP LENOVO TP T490S I7 16G 512GB SSD 10P  ADP  UNIDAD,LAPTOP
1610225,ALL IN ONE HP PROONE 400 G4 5DV82LA CTO1  UNIDAD,ALL IN ONE
1627864,ALL IN ONE DELL INSPIRON 3480  UNIDAD,ALL IN ONE
1610216,ALL IN ONE HP PROONE 400 G4 5DV82LA CTO  UNIDAD,ALL IN ONE
1627865,ALL IN ONE DELL INSPIRON 3477  UNIDAD,ALL IN ONE
1607697,DESKTOP ARTEC NETANYA I5 9NA SILVER CPU  UNIDAD,DESKTOP
1607370,LAPTOP HP PROBOOK 450 G6 6DH47LT CTO / HDD 1TB +SSD M.2 240GB / 1 AÑO DE GARANTIA UNIDAD,LAPTOP
1618919,LAPTOP ACER A315-53-54LN  UNIDAD,LAPTOP
1618925,LAPTOP ACER A315-53-35DB UNIDAD,LAPTOP
1610475,LAPTOP DELL LATITUDE 7290/I5-8250U/8G/256G SSD/WIN ARRIENDO 36 MESES,LAPTOP
1610203,LAPTOP HP 348 G5 7EX85LT UNIDAD,LAPTOP
"1628895,""LAPTOP DELL VOSTRO 3468/INTEL CORE I5-7200U/8GB/1TB/DVD-RW/14""""/WIN 10 PRO/GARANTIA 1 AÑO  UNIDAD"",LAPTOP"
1629139,LAPTOP HP ZBOOK 14U G6-8EB21LA  UNIDAD,LAPTOP
1626791,ALL IN ONE DELL OPTIPLEX 7470  ARRIENDO A 36 MESES,ALL IN ONE
1627397,DESKTOP DELL OPTIPLEX 3070 MFF /I5-9500T/ 8GB / 1TB  UNIDAD,DESKTOP
1628938,ALL IN ONE DELL OPTIPLEX 5270 AIO/ I5-9600/ 8GB / 512GB SSD/ WIN 10 PRO/ 3 AÑOS DE GARANTIA  UNIDAD,ALL IN ONE
1599830,ALL IN ONE LENOVO THINKCENTRE M920Z I7  UNIDAD,ALL IN ONE
"1628929,""LAPTOP DELL LATITUDE 3400/14.0"""" FHD/I7-8565U/GEFORCE MX130/8GB/512GB SSD/ WIN 10 PRO/1 AÑO GARANTIA "",LAPTOP"
1623914,LAPTOP LENOVO THINKPAD T490 I7 16GB 512GB M.2 W10P 20N3S3J200 UNIDAD,LAPTOP
1627415,DESKTOP DELL OPTIPLEX 3070 SFF /I7-9700/ 16GB/ 512 GB SSD 2TBHDD/DVD  UNIDAD,DESKTOP
1610477,LAPTOP DELL LATITUDE 5490/I5-8250U/8G/256G SSD/WIN ARRIENDO 36 MESES,LAPTOP
1628939,ALL IN ONE DELL OPTIPLEX 5270 AIO/ I5-9500 / 8GB/ 256GB SSD/ WIN10 PRO/ 3 AÑOS DE GARANTÍA  UNIDAD,ALL IN ONE
1607359,LAPTOP HP 240 G7 6FU27LT / 1 AÑO DE GARANTIA UNIDAD,LAPTOP
1623927,LAPTOP LENOVO TP T490 I7 16G 512SSD 10P GRÁFICOS MX250 UNIDAD,LAPTOP
1594521,ALL IN ONE DELL OPTIPLEX 5260 AIO/I7-8700/ 16GB/ 1TB SSD/ WIN 10 PRO/ GARANTIA 3 AÑOS UNIDAD,ALL IN ONE
1629165,DESKTOP LENOVO TC M920 SFF I7-8700 16GB 512GB SSD W10P 10SKS14000  UNIDAD,DESKTOP
1618918,LAPTOP ACER AN515-52-77H0  UNIDAD,LAPTOP
1623919,LAPTOP LENOVO TP X1 CARBON 7MA GEN I7 16GB 512GB SSD W10P 20QES0SJ00  UNIDAD,LAPTOP
1618928,ALL IN ONE ACER C24-865-CD11  UNIDAD,ALL IN ONE
1628897,LAPTOP DELL VOSTRO 3468/INTEL CORE I3-7020U  UNIDAD,LAPTOP
1628928,LAPTOP DELL LATITUDE 3500/ I5-8265U/ 8GB/ 256GB SSD/ WIN 10 PRO/ 1 AÑO DE GARANTIA  UNIDAD,LAPTOP
